overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,seed_type,pagerank,betweenness,local_betweenness,bridge_score,in_degree,out_degree,pr_pct,bw_pct,local_bw_pct,composite_score,landmark
2938,199048478,Zakia Ahsan Jafri vs The State Of Gujarat,2022.0,https://indiankanoon.org/doc/199048478/,case,0,C0_S12,expanded,0.00011287045123371562,0.0001898660561253876,0.0005661643419166483,0.2,0,10,0.1432896064581231,0.6657921291624621,0.5334006054490413,0.4303128153380424,False
2939,85450950,"Sadashiv Prasad Singh vs Harendar Singh & Ors on 8 January, 2014",2014.0,https://indiankanoon.org/doc/85450950/,case,7,C7_S12,expanded,0.00012147141874737745,1.7899338721285818e-05,4.0776964500626736e-05,0.4,2,3,0.4746720484359233,0.40423814328960644,0.39313824419778004,0.430191725529768,False
2940,1037405,"P. Ananthakrishnan Nair & Anr vs Dr. G. Ramakrishnan & Anr on 31 March, 1987",1987.0,https://indiankanoon.org/doc/1037405/,case,1,C1_S6,expanded,0.00011287045123371562,0.00010921793536518779,0.0025246153846153847,0.0,0,2,0.1432896064581231,0.5903128153380424,0.6829465186680121,0.4300302724520686,False
2942,197169197,"Sahara India Real Estate Corp.Ltd.& Ors vs Securities & Exch.Board Of India & Anr on 31 August, 2012",2012.0,https://indiankanoon.org/doc/197169197/,case,7,C7_S2,expanded,0.00011287045123371562,8.425789345448236e-05,0.004153871848952105,0.2222222222222222,0,9,0.1432896064581231,0.5562058526740666,0.7477295660948536,0.4293440968718466,False
2943,64670213,Southern Motors vs State Of Karnataka & Ors,2017.0,https://indiankanoon.org/doc/64670213/,case,8,C8_S4,expanded,0.00011705385906725131,1.6523930576372447e-05,0.0004648537746750357,0.4,1,4,0.41453077699293644,0.39939455095862764,0.5186680121089808,0.42930373360242186,False
2944,1778763,Devasahayam (D) By Lrs vs P. Savithramma & Ors,,https://indiankanoon.org/doc/1778763/,case,1,C1_S17,expanded,0.00011287045123371562,0.00023064998874819961,0.0002219371472483341,0.5,0,4,0.1432896064581231,0.6978809283551968,0.4623612512613522,0.4289404641775984,False
2946,160484572,New Okhla Industrial Devt.Auth vs Harkishan (Dead) Thr. Lrs. & Ors,2017.0,https://indiankanoon.org/doc/160484572/,case,2,C2_S3,expanded,0.0001179160354802041,1.705973524657389e-05,0.0003777387986487913,0.0,1,3,0.4225025227043391,0.4014127144298688,0.4954591321897074,0.4286579212916246,False
2947,981657,"State Of Himachal Pradesh vs Shri Keshav Ram And Ors on 8 October, 1996",1996.0,https://indiankanoon.org/doc/981657/,case,5,C5_S5,expanded,0.000137408862005047,9.443444497004405e-06,0.0,0.5,2,0,0.6036326942482341,0.37457114026236127,0.18446014127144297,0.42817356205852675,False
2948,47340491,Mallavva vs Kalsammanavara Kalamma (Since Dead) By ...,2024.0,https://indiankanoon.org/doc/47340491/,case,5,C5_S4,expanded,0.00011287045123371562,9.209712443997312e-05,0.0033059382518814376,0.0,0,5,0.1432896064581231,0.5695257315842583,0.7140262361251262,0.4279313824419778,False
2949,125038938,Sayyed Ratanbhai Sayeed (D)Th. Lrs & Ors vs Shirdi Nagar Panchayaat & Anr,2016.0,https://indiankanoon.org/doc/125038938/,case,2,C2_S4,expanded,0.00011287045123371562,0.00017526934297548477,0.0006389030479990188,0.36363636363636365,0,11,0.1432896064581231,0.6546922300706357,0.5436932391523713,0.4279313824419778,False
2950,169299731,"M/S Bhs Industries vs Export Credit Guarantee Corp.& Anr on 7 July, 2015",2015.0,https://indiankanoon.org/doc/169299731/,case,9,C9_S0,expanded,0.0001248537138191258,5.711569796061541e-06,6.558594957887762e-05,0.5,1,3,0.51029263370333,0.3562058526740666,0.4060544904137235,0.4278102926337034,False
2952,1009711,"Coffee Board, Bangalore vs Joint Commercial Tax Officer, Madras & ... on 29 October, 1969",1969.0,https://indiankanoon.org/doc/1009711/,case,0,C0_S7,expanded,0.0001205288299409543,2.056851797391466e-05,4.519854730563514e-05,0.42857142857142855,1,6,0.4601412714429869,0.4115035317860747,0.3953582240161453,0.4277295660948537,False
2953,1100438,"State Of Assam & Ors vs Om Prakash Mohta & Ors on 22 December, 1972",1972.0,https://indiankanoon.org/doc/1100438/,case,8,C8_S2,expanded,0.00012759593542150597,3.082184224591697e-05,0.0,0.25,2,2,0.5354187689202825,0.4415741675075681,0.18446014127144297,0.4276892028254289,False
2954,108632027,"Kotak Mahindra Bank Limited vs Kew Precision Parts Private Limited on 5 August, 2022",2022.0,https://indiankanoon.org/doc/108632027/,case,7,C7_S11,expanded,0.00011287045123371562,0.00013985015177670127,0.0012289648718203589,0.2,0,10,0.1432896064581231,0.6246215943491423,0.6022199798183653,0.4276084762865792,False
2956,129197815,"Shivshankara vs H.P.Vedavyasa Char on 29 March, 2023",2023.0,https://indiankanoon.org/doc/129197815/,case,5,C5_S3,expanded,0.00011287045123371562,0.0001275135068830951,0.0015002696606470193,0.25,0,4,0.1432896064581231,0.6123107971745712,0.6244197780020182,0.42712411705348136,False
2958,211216,Narashimaha_Murthy_vs_Smt_Susheelabai_Ors_on_17_April_1996,1996.0,https://indiankanoon.org/doc/211216/,case,1,C1_S2,expanded,0.00011607855559299854,2.0788502953647038e-05,0.0004275874677071937,0.3333333333333333,1,2,0.40030272452068616,0.41231079717457114,0.5101917255297679,0.4270837537840565,False
2959,114998825,"Kerala State Co-Operative ... vs The Assessing Officer, Trivandrum on 14 September, 2023",2023.0,https://indiankanoon.org/doc/114998825/,case,7,C7_S10,expanded,0.00011287045123371562,9.54095597710524e-05,0.002785886588339987,0.3333333333333333,0,9,0.1432896064581231,0.5745711402623612,0.6938446014127144,0.42591321897073664,False
2961,23544710,"Formula One World Championship Ltd vs Commissioer Of Income Tax, ...",2017.0,https://indiankanoon.org/doc/23544710/,case,8,C8_S0,expanded,0.00011836293689555692,8.540569354709471e-06,0.000491949335034311,0.16666666666666666,1,5,0.43249243188698283,0.3705348133198789,0.5220988900100908,0.4256306760847629,False
2962,1244346,Prem Lala Nahata & Anr. v. Chandi Prasad Sikaria,,https://indiankanoon.org/doc/1244346/,case,5,C5_S4,expanded,0.00013624343465704162,1.0099040213628283e-05,0.0,0.5,2,0,0.5923309788092835,0.37699293642785064,0.18446014127144297,0.4246215943491423,False
2963,43284183,Shri K. Jayaram vs Bangalore Development Authority Rep By ...,2021.0,https://indiankanoon.org/doc/43284183/,case,10,C10_S4,keyword,0.00012810799787136597,2.6210237748438207e-05,0.0,0.6666666666666666,2,1,0.5406659939455096,0.4272452068617558,0.18446014127144297,0.4240565085771948,False
2965,63322,"State, Cbi vs Sashi Balasubramanian & Anr",,https://indiankanoon.org/doc/63322/,case,4,C4_S1,expanded,0.00011287045123371562,0.00027872449536021904,3.22328130036377e-05,0.3333333333333333,0,6,0.1432896064581231,0.7223007063572149,0.38768920282542885,0.423773965691221,False
2966,286840,"Rajendra Kumar Gupta And Anr vs State Of U.P. And Ors on 10 February, 1997",1997.0,https://indiankanoon.org/doc/286840/,case,2,C2_S2,expanded,0.00011828844030579983,3.1207497000034004e-05,1.706991495768368e-06,0.4,1,4,0.43077699293642785,0.4437941473259334,0.3693239152371342,0.42369323915237134,False
2967,80616728,Mazdoor_Kisan_Shakti_Sanghatan_vs_Union_Of_India_on_23_July_2018,2018.0,https://indiankanoon.org/doc/80616728/,case,0,C0_S2,expanded,0.00011287045123371562,0.00019394023751037918,0.0003629493161039057,0.4166666666666667,0,12,0.1432896064581231,0.6686175580221998,0.49263370332996975,0.4232896064581231,False
2968,98039898,"Biswanath Bhattacharya vs Union Of India & Ors on 21 January, 2014",2014.0,https://indiankanoon.org/doc/98039898/,case,8,C8_S0,expanded,0.00011287045123371562,7.939601212132159e-05,0.0036390303094975813,0.5454545454545454,0,11,0.1432896064581231,0.5477295660948537,0.7289606458123108,0.42219979818365294,False
2969,1230472,"Thomas Antony vs Varkey Varkey on 15 November, 1999",1999.0,https://indiankanoon.org/doc/1230472/,case,1,C1_S6,expanded,0.00011287045123371562,0.00012739135688465895,0.0012016958909904353,0.5,0,4,0.1432896064581231,0.6117053481331988,0.5995963673057517,0.4219172552976791,False
2970,28368825,"Shramjeevi Cooperative Housing ... vs Dinesh Joshi . on 22 March, 2023",2023.0,https://indiankanoon.org/doc/28368825/,case,12,C12_S2,expanded,0.00011287045123371562,0.00019402205233213572,0.00030994888453537295,0.5,0,6,0.1432896064581231,0.669021190716448,0.4843592330978809,0.4217961654894047,False
2971,1929772,A_V_G_P_Chettiar_Sons_Ors_vs_T_Palanisamy_Gounder_on_8_May_2002,2002.0,https://indiankanoon.org/doc/1929772/,case,1,C1_S8,expanded,0.00011287045123371562,0.00010937281395262177,0.0017195002260131074,0.0,0,4,0.1432896064581231,0.5907164480322906,0.6403632694248234,0.42167507568113016,False
2972,41748785,Ravinder Singh vs Sukhbir Singh & Ors,2013.0,https://indiankanoon.org/doc/41748785/,case,2,C2_S10,expanded,0.00011287045123371562,0.00016822970563812117,0.000478812662777608,0.6666666666666666,0,9,0.1432896064581231,0.6500504540867811,0.5204843592330979,0.4214328960645813,False
2973,100282328,"Rathnavathi & Anr vs Kavita Ganashamdas on 29 October, 2014",2014.0,https://indiankanoon.org/doc/100282328/,case,5,C5_S0,expanded,0.00011287045123371562,6.738469945860908e-05,0.004911900668769045,0.0,0,4,0.1432896064581231,0.5261352169525731,0.7679112008072654,0.4213521695257316,False
2974,5416696,"Tata Consultancy Services Limited vs Cyrus Investments Pvt Ltd on 26 March, 2021",2021.0,https://indiankanoon.org/doc/5416696/,case,7,C7_S6,expanded,0.00011287045123371562,9.841910977467933e-05,0.0021564378294784935,0.3,0,10,0.1432896064581231,0.5769929364278507,0.665388496468214,0.4211907164480323,False
2976,206943,Reliance Energy Limited & Another vs Maharashtra State Road Development ...,,https://indiankanoon.org/doc/206943/,case,0,C0_S0,expanded,0.00011524481809910166,4.036345165361903e-05,2.627903668919556e-06,0.3333333333333333,1,2,0.3933400605449041,0.4718466195761857,0.37013118062563066,0.4201009081735621,False
2977,36233845,Jasarvinder Singh & Ors vs President Land Acquisition & Ors,2012.0,https://indiankanoon.org/doc/36233845/,case,6,C6_S5,keyword,0.00011287045123371562,0.00011404365703340424,0.001401250764578439,0.3333333333333333,0,3,0.1432896064581231,0.5963673057517659,0.6171543895055499,0.41929364278506565,False
2978,69292697,Poonam_vs_State_Of_U_P_Ors_on_29_October_2015,2015.0,https://indiankanoon.org/doc/69292697/,case,2,C2_S12,expanded,0.00011287045123371562,0.0002129676499640421,0.00013916796499883045,0.5555555555555556,0,9,0.1432896064581231,0.6863773965691221,0.43632694248234105,0.41913218970736627,False
2979,1305772,"Raghunath Laxman Wani And Ors vs State Of Maharashtra And Ors on 6 August, 1971",1971.0,https://indiankanoon.org/doc/1305772/,case,0,C0_S3,expanded,0.00011886208252642069,9.459576116829097e-06,0.00023631026006896795,0.0,1,2,0.4390514631685167,0.37497477295660947,0.4663975782038345,0.4188900100908174,False
2980,69409420,"T. Takano vs Securities And Exchange Board Of India on 18 February, 2022",2022.0,https://indiankanoon.org/doc/69409420/,case,0,C0_S5,expanded,0.00011287045123371562,0.00014472728000018272,0.0006838378474592481,0.25,0,12,0.1432896064581231,0.6298688193743693,0.5477295660948537,0.4188092835519677,False
2981,1873931,Kusumam Hotels (P) Ltd vs Kerala State Electricity Board & Ors,2008.0,https://indiankanoon.org/doc/1873931/,case,8,C8_S7,expanded,0.00011659632071295375,3.0172343797658838e-05,5.3297845334490146e-05,0.375,1,7,0.4060544904137235,0.44056508577194753,0.4004036326942482,0.41872855701311806,False
2982,1066592,Annamreddi_Bodayya_And_Anr_vs_Lokanarapu_Ramaswamy_Dead_By_Lrs_on_9_August_1984,1984.0,https://indiankanoon.org/doc/1066592/,case,1,C1_S3,expanded,0.00012085929295732238,1.2023681520893827e-05,4e-05,0.0,1,2,0.46740665993945507,0.38284561049445004,0.39253279515640765,0.41860746720484365,False
2983,127571616,"Uttar Pradesh Power Transmission ... vs Cg Power And Industrial Solutions ... on 12 May, 2021",2021.0,https://indiankanoon.org/doc/127571616/,case,9,C9_S8,expanded,0.00011287045123371562,0.00010710155784002243,0.0016172011082456275,0.6,0,10,0.1432896064581231,0.5864783047426841,0.6332996972754793,0.41856710393541874,False
2984,41463034,"Sovaran Singh Prajapati vs The State Of Uttar Pradesh on 4 February, 2025",2025.0,https://indiankanoon.org/doc/41463034/,case,0,C0_S1,expanded,0.00011287045123371562,0.00021037580095998397,0.00015078209640770627,0.16666666666666666,0,6,0.1432896064581231,0.682744702320888,0.44056508577194753,0.418526740665994,False
2985,82379995,Mantri Technoze Pvt. Ltd. vs Forward Foundation .,2019.0,https://indiankanoon.org/doc/82379995/,case,12,C12_S2,expanded,0.00011606598792315833,1.3535004066834199e-05,0.0004448680768539667,0.3333333333333333,1,8,0.39989909182643796,0.38869828456104943,0.515438950554995,0.418526740665994,False
2986,560071,Hinsa Virodhak Sangh vs Mirzapur Moti Kuresh Jamat & Ors,,https://indiankanoon.org/doc/560071/,case,0,C0_S2,expanded,0.0001226894397674613,7.876598398643298e-06,1.4214988351378627e-05,0.2,3,2,0.4902119071644803,0.3667003027245207,0.37759838546922303,0.41828456104944506,False
2989,85748040,"S Karthik vs N Subhash Chand Jain on 23 September, 2021",2021.0,https://indiankanoon.org/doc/85748040/,case,7,C7_S3,expanded,0.00011629043604647265,1.2627998707560393e-05,0.00044233491868988345,0.2,1,4,0.40221997981836527,0.3854692230070636,0.5148335015136226,0.4180423814328961,False
2990,123277148,"Asset Reconstuction Company (India) ... vs Tulip Star Hotels Limited on 1 August, 2022",2022.0,https://indiankanoon.org/doc/123277148/,case,7,C7_S11,expanded,0.00011287045123371562,0.00012489540478960906,0.000977398399824982,0.08333333333333333,0,12,0.1432896064581231,0.6086781029263371,0.5818365287588295,0.41715438950555,False
2991,86636408,Laljibhai Kadvabhai Savaliya & Ors vs State Of Gujarat & Ors,2016.0,https://indiankanoon.org/doc/86636408/,case,2,C2_S2,expanded,0.00011287045123371562,0.00012741643491511013,0.0009006617868839103,0.42857142857142855,0,7,0.1432896064581231,0.6119071644803229,0.574167507568113,0.416912209889001,False
2992,15862952,"Thota Sridhar Reddy vs Mandala Ramulamma on 1 October, 2021",2021.0,https://indiankanoon.org/doc/15862952/,case,1,C1_S11,expanded,0.00011287045123371562,0.00012625590467148684,0.0009280550304429906,0.3333333333333333,0,6,0.1432896064581231,0.6104944500504541,0.5761856710393541,0.41675075681130175,False
2993,117138702,"National High Speed Rail Corporation ... vs Montecarlo Limited on 31 January, 2022",2022.0,https://indiankanoon.org/doc/117138702/,case,9,C9_S1,expanded,0.00011287045123371562,0.00011214042573564924,0.0013094991505333115,0.4444444444444444,0,9,0.1432896064581231,0.5939455095862765,0.6084762865792129,0.4165893037336024,False
2994,1471225,"Pundlik Jalam Patil (D) By Lrs vs Exe.Eng. Jalgaon Medium Project & Anr on 3 November, 2008",2008.0,https://indiankanoon.org/doc/1471225/,case,5,C5_S12,expanded,0.00011560948268180937,7.164983911112611e-06,0.0008024569522988407,0.2,1,4,0.3959636730575177,0.3634712411705348,0.5626639757820383,0.4163067608476287,False
2996,62126347,Suresh_Shah_vs_Hipad_Technology_India_Private_Limited_on_18_December_2020,2020.0,https://indiankanoon.org/doc/62126347/,case,11,C11_S2,expanded,0.00011287045123371562,0.00010848442751085275,0.0013895064929476538,0.3333333333333333,0,9,0.1432896064581231,0.5889001009081736,0.6159434914228052,0.4160645812310797,False
2997,1128683,"Arjun Khiamal Makhijani Etc vs Jamnadas C. Tuliani & Ors. Etc on 5 October, 1989",1989.0,https://indiankanoon.org/doc/1128683/,case,1,C1_S18,expanded,0.00011287045123371562,6.753051208516442e-05,0.003926676548567244,0.0,0,5,0.1432896064581231,0.5269424823410697,0.7394550958627649,0.4159838546922301,False
2998,1811199,Jaora_Sugar_Mills_P_Ltd_vs_State_Of_Madhya_Pradesh_And_Others_on_19_April_1965,1965.0,https://indiankanoon.org/doc/1811199/,case,2,C2_S3,expanded,0.00013399470253216874,7.4838765962478925e-06,0.0,0.75,2,2,0.5826437941473259,0.3650857719475277,0.18446014127144297,0.4159838546922301,False
2999,1047084,"Municipal Council, Kota, Rajasthan vs Delhi Cloth And General Mills Co. Ltd on 2 March, 2001",2001.0,https://indiankanoon.org/doc/1047084/,case,13,C13_S0,expanded,0.00013204367137037188,1.0162057317707523e-05,0.0,0.75,1,3,0.5696266397578204,0.3773965691220989,0.18446014127144297,0.41570131180625636,False
3000,1121915,Krishna_Kumar_Khemka_vs_Grindlays_Bank_P_L_C_And_Ors_on_2_May_1990,1990.0,https://indiankanoon.org/doc/1121915/,case,1,C1_S1,expanded,0.00011287045123371562,6.820563737164217e-05,0.003800071563641324,0.2,0,5,0.1432896064581231,0.5281533804238143,0.7354187689202826,0.4156609485368315,False
3002,105592,"Mohd.Yunus Khan vs State Of U.P.& Ors on 28 September, 2010",2010.0,https://indiankanoon.org/doc/105592/,case,0,C0_S5,expanded,0.00011287045123371562,0.00021226528503653672,9.301076883163813e-05,0.5,0,6,0.1432896064581231,0.6855701311806256,0.41937436932391525,0.4154187689202825,False
3003,54439462,Sanjeevkumar Harakchand Kankariya vs Union Of India,2024.0,https://indiankanoon.org/doc/54439462/,case,2,C2_S5,expanded,0.00011287045123371562,0.00016727575812268877,0.0003399917117874034,0.6923076923076923,0,13,0.1432896064581231,0.6488395560040363,0.4900100908173562,0.41485368314833504,False
3005,1260147,"Mahant Dharam Das Etc. Etc vs The State Of Punjab And Ors on 14 January, 1974",1974.0,https://indiankanoon.org/doc/1260147/,case,1,C1_S1,expanded,0.00011287045123371562,0.00016679104416503516,0.00032220700354481903,0.6666666666666666,0,6,0.1432896064581231,0.6482341069626639,0.48718466195761856,0.4140464177598385,False
3006,110391679,"Asha John Divianathan vs Vikram Malhotra . on 26 February, 2021",2021.0,https://indiankanoon.org/doc/110391679/,case,11,C11_S3,expanded,0.00011287045123371562,0.00021650061315275739,6.218063282313664e-05,0.7272727272727273,0,11,0.1432896064581231,0.6885973763874874,0.40524722502522703,0.4138042381432896,False
3007,386929,"Smt. Atia Mohammadi Begum vs State Of U.P. And Ors on 15 March, 1993",1993.0,https://indiankanoon.org/doc/386929/,case,2,C2_S14,expanded,0.00014027181031180764,1.8919695418738928e-06,0.0,0.25,3,1,0.6133198789101917,0.32835519677093844,0.18446014127144297,0.41356205852674066,False
3008,14646960,"Chandra Prakash vs State Of Rajasthan on 9 May, 2014",2014.0,https://indiankanoon.org/doc/14646960/,case,0,C0_S1,expanded,0.00011886208252642069,6.824938342920282e-06,0.00023079580317579866,0.0,1,3,0.4390514631685167,0.3622603430877901,0.46458123107971744,0.41344096871846625,False
3009,180815970,"M/S Ultra Tech Cement Limited vs Mast Ram on 20 September, 2024",2024.0,https://indiankanoon.org/doc/180815970/,case,2,C2_S8,expanded,0.00011287045123371562,0.0001761054268012867,0.0002486783511479066,0.5,0,4,0.1432896064581231,0.655095862764884,0.4696266397578204,0.4132795156407669,False
3012,1952354,"Inacio Martins Deceased Through Lrs vs Narayan Hari Naik And Ors on 7 April, 1993",1993.0,https://indiankanoon.org/doc/1952354/,case,1,C1_S13,expanded,0.00011287045123371562,0.00011646454783651545,0.0009474617824259314,0.3333333333333333,0,6,0.1432896064581231,0.5983854692230071,0.579212916246216,0.41251261352169527,False
3016,29372794,Sushil Kumar Agarwal vs Meenakshi Sadhu .,2018.0,https://indiankanoon.org/doc/29372794/,case,5,C5_S0,expanded,0.00011287045123371562,7.826370752871055e-05,0.0025955911939739436,0.6,0,5,0.1432896064581231,0.5442986881937437,0.6851664984863775,0.41206861755802227,False
3020,51816248,Om Prakash Agarwal Since Deceased Thr ... vs Vishan Dayal Rajpoot,2018.0,https://indiankanoon.org/doc/51816248/,case,1,C1_S17,expanded,0.00011668935310636824,6.88071013380855e-05,0.0,0.6,1,4,0.406962663975782,0.5289606458123108,0.18446014127144297,0.41126135216952575,False
3022,106678170,"The State Of Kerala vs Moushmi Ann Jacob on 20 February, 2025",2025.0,https://indiankanoon.org/doc/106678170/,case,8,C8_S8,expanded,0.00011287045123371562,0.00021476935109249827,4.315146950367964e-05,0.625,0,8,0.1432896064581231,0.6873864783047426,0.3943491422805247,0.4111402623612513,False
3023,1863688,"M.C. Mehta vs Union Of India And Ors on 27 July, 1999",1999.0,https://indiankanoon.org/doc/1863688/,case,9,C9_S6,expanded,0.00012797662467471752,1.5167340173165912e-05,0.0,0.75,2,2,0.5394550958627649,0.3961654894046418,0.18446014127144297,0.4111402623612513,False
3024,4622364,Prem Kishore . vs Brahm Prakash .,2023.0,https://indiankanoon.org/doc/4622364/,case,1,C1_S20,expanded,0.00011287045123371562,6.203978862730894e-05,0.003770358778762129,0.0,0,5,0.1432896064581231,0.517255297679112,0.7338042381432897,0.410978809283552,False
3026,49765734,Maharaj_Singh_vs_Karan_Singh_Dead_on_9_July_2024,2024.0,https://indiankanoon.org/doc/49765734/,case,1,C1_S6,expanded,0.00011287045123371562,8.148453781061984e-05,0.002108423259337539,0.3333333333333333,0,6,0.1432896064581231,0.5503531786074672,0.6635721493440969,0.4101715438950555,False
